state,year,drug_arrests,drug_treatment_admissions,population,poverty_rate,median_income,unemployment_rate,pct_white,pct_black,pct_hispanic,marijuana_legal,republican_gov,overdose_deaths,incarceration_rate,gov_streak,pres_vote_rep,senate_rep_pct,house_rep_pct,gov_leg_alignment,align_unified_dem,align_div_rep_gov,align_div_dem_gov,arrest_rate,treatment_rate,overdose_death_rate,criminalization_index,cj_referral_pct,mat_pct,dual_dx_pct,same_day_pct,opioid_pct,meth_pct,residential_pct,repeat_tx_pct,facilities_per_100k,beds_per_100k,public_facility_pct,private_fp_pct,medicaid_pct,capacity_utilization
New Hampshire,2015,7831.0,2924.0,1324201,0.0887093506388257,66779,0.0575238869579498,0.9140372194251476,0.0116938440614378,0.0318237186046529,0.0,0.0,415,318.35934495119665,-3.0,46.4,0.5833333333333334,0.5989974937343359,div_dem_gov,0.0,0.0,1.0,591.3754784960894,220.81239932608415,31.33965311912617,2.678180574555404,28.88640803795702,7.093758592246358,61.74083403302547,53.31308669243512,64.61369260379433,5.251580973329667,50.83860324443222,53.31317019521584,4.304482476602872,-11.25206822831277,3.508771929824561,57.89473684210527,40.35087719298245,222.22222222222223
New Hampshire,2016,8505.0,3797.0,1327503,0.0853328478953071,68485,0.0505586281481044,0.9124431357217272,0.0117250205837576,0.0327682875292937,0.0,0.0,458,309.2577594286304,-4.0,46.4,0.5833333333333334,0.5989974937343359,div_dem_gov,0.0,0.0,1.0,640.6765182451566,286.02571896259366,34.500863651532235,2.239926257571768,35.53546592489569,4.451102075754333,63.342025206431984,72.143470790378,67.90070618446394,7.1688422854697205,43.46244382623583,45.99743150684932,4.821081383620226,0.0,1.5625,50.0,35.9375,
New Hampshire,2017,7717.0,4415.0,1331848,0.0810312932662661,71305,0.0448276460744759,0.9093455108991416,0.0121387725926682,0.0339873619211801,0.0,1.0,478,301.40355415071053,2.0,46.5,0.5833333333333334,0.5625,unified_rep,0.0,0.0,0.0,579.420474408491,331.4942846330813,35.88998143932341,1.7479048697621742,37.874550539352775,3.859714232696233,66.97264893218434,79.14338919925513,66.17183150862869,14.306921506773056,36.70439784746706,47.76396362961589,5.030604092959557,3.003345727140034,0.0,46.26865671641791,37.3134328358209,264.2857142857143
New Hampshire,2018,6218.0,2879.0,1343622,0.0786921141816795,74057,0.0401883531529053,0.9039350353001068,0.0131152958198064,0.0359892886541006,0.0,1.0,446,298.53856488717065,3.0,46.5,0.5833333333333334,0.55470737913486,unified_rep,0.0,0.0,0.0,462.7789661080274,214.27157340382936,33.193859582531395,2.1597777005904826,29.423573272153718,6.76126878130217,52.31937025583356,80.70028011204482,63.80077907623818,14.385086254869226,57.26210350584308,51.58597662771286,5.358649977449015,0.0,1.3888888888888888,50.0,43.05555555555556,
New Hampshire,2019,5457.0,1979.0,1348124,0.0756176375254499,76768,0.0361358010541694,0.901198257727034,0.013600380973857,0.0374542697852719,0.0,1.0,395,295.1615875327957,4.0,46.5,0.4166666666666667,0.415,div_rep_gov,0.0,1.0,0.0,404.7847230670176,146.7965854773003,29.29997537318525,2.7574532592218293,42.155638784852265,11.836238346169436,52.96296296296297,75.83673469387755,61.69436562626672,18.52452371301176,60.235103364410215,48.23672476692339,5.934172227480558,3.9313891007058697,1.25,50.0,45.0,181.25
New Hampshire,2020,4382.0,1436.0,1355244,0.0742079724551901,77923,0.0374227832332685,0.8958010513235993,0.0135348321040344,0.0389538710372449,0.0,1.0,393,258.2401897274863,5.0,46.5,0.4166666666666667,0.4090909090909091,div_rep_gov,0.0,1.0,0.0,323.3366094961498,105.95877937847357,28.99846817252096,3.0515320334261835,44.742729306487696,14.531336661120356,60.25930101465614,79.06197654941374,59.95562950637826,25.734886300610093,49.80587909040488,59.26748057713651,8.04283213945238,2.803923131185233,0.9174311926605504,50.45871559633027,50.45871559633027,223.0769230769231
New Hampshire,2021,3594.0,675.0,1372175,0.073968837032439,83449,0.0376036155174183,0.8894674513090531,0.0136316431941989,0.0407491755789166,0.0,1.0,433,233.57712327864533,6.0,45.4,0.5833333333333334,0.5325,unified_rep,0.0,0.0,0.0,261.9199446134786,49.1919762420974,31.55574179678248,5.3244444444444445,46.21026894865526,13.77245508982036,71.44592952612395,70.42424242424242,61.91616766467066,24.790419161676645,61.67664670658682,68.74251497005987,7.724962195055295,19.53103649315867,5.714285714285714,35.23809523809524,52.38095238095239,7225.0
New Hampshire,2022,3235.0,385.0,1379610,0.0732511786662527,90845,0.0356018604457956,0.8826479947231464,0.0133929153891317,0.0425149136350127,0.0,1.0,484,229.49658175513176,7.0,45.4,0.5652173913043478,0.5309278350515464,unified_rep,0.0,0.0,0.0,234.486557795319,27.90643732649082,35.082378353302744,8.402597402597403,39.03966597077244,19.405940594059405,68.34677419354838,81.8,53.66336633663367,25.14851485148515,44.55445544554456,61.18811881188119,8.625626082733525,20.80298055247497,5.042016806722689,44.537815126050425,52.10084033613446,2075.0
New Jersey,2015,49499.0,54266.0,8904413,0.1082439326611423,72093,0.0878984150585177,0.5720118777060318,0.1271965934194651,0.1895698234122788,0.0,1.0,1423,338.9138018589064,5.0,40.7,0.4,0.4,div_rep_gov,0.0,1.0,0.0,555.8929038893411,609.4281565780922,15.98084006211302,0.9121549404783844,57.09558930705769,23.067231302278373,55.75554259043174,36.36141187985563,52.29957898110514,0.4734641551214253,57.142024678408575,56.84106162294081,4.211394956635546,-12.488189844743276,5.6000000000000005,55.73333333333333,51.46666666666667,286.0
New Jersey,2016,62247.0,63327.0,8915456,0.1086319601037091,73702,0.0784894415774235,0.5669492396126458,0.1271856425515419,0.1929044347254924,0.0,1.0,1971,326.65689304487944,6.0,40.7,0.4,0.3625,div_rep_gov,0.0,1.0,0.0,698.1919937690232,710.3057880606443,22.10767458220869,0.9829456629873514,52.38414249684742,27.0608102514859,54.77301097168385,24.24182437247605,56.72417868116284,0.8049055910081673,58.23551038630216,70.3262687864698,4.138879716303911,0.0,5.420054200542006,53.387533875338754,51.36612021857923,
